phase,pc,lag_ms,src,dst,region_src,region_dst,config_count,successful_config_count,stability_fraction,max_k,max_n_subjects,min_p_value,min_q_value,topk_values,min_subjects_values,p0_inflate_values
HandStart__FirstDigitTouch,pc2,150,O2,O1,Occipital,Occipital,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc3,50,O2,C3,Occipital,Frontocentral,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,100,PO10,P8,Occipital,Parietal,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,200,PO10,FC1,Occipital,Frontocentral,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,200,PO10,Fz,Occipital,Frontal,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,150,O2,O1,Occipital,Occipital,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc3,150,P4,CP6,Parietal,Parietal,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc2,150,Oz,PO9,Occipital,Occipital,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc1,200,PO9,P7,Occipital,Parietal,12,27,0.4444444444444444,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc2,200,Oz,PO10,Occipital,Occipital,12,27,0.4444444444444444,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,PO10,FC1,Occipital,Frontocentral,12,27,0.4444444444444444,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,O2,C3,Occipital,Frontocentral,12,27,0.4444444444444444,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc3,150,O1,FC1,Occipital,Frontocentral,12,27,0.4444444444444444,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc3,150,P3,P7,Parietal,Parietal,12,27,0.4444444444444444,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc3,150,O1,FC1,Occipital,Frontocentral,12,27,0.4444444444444444,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc1,0,PO9,P7,Occipital,Parietal,12,27,0.4444444444444444,7,12,6.941643366319013e-06,0.0009431994980713017,5 10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc1,0,PO10,Oz,Occipital,Occipital,12,27,0.4444444444444444,7,12,6.941643366319013e-06,0.0009431994980713017,5 10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc3,50,C4,CP2,Frontocentral,Parietal,12,27,0.4444444444444444,7,12,6.941643366319013e-06,0.0009431994980713017,5 10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc3,100,P4,P8,Parietal,Parietal,12,27,0.4444444444444444,7,12,6.941643366319013e-06,0.0009431994980713017,5 10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc2,0,P7,CP5,Parietal,Parietal,12,27,0.4444444444444444,7,12,6.941643366319013e-06,0.0009431994980713017,5 10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc3,0,P7,O1,Parietal,Occipital,12,27,0.4444444444444444,6,12,6.941643366319013e-06,0.0015650250498610138,5 10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc3,100,P7,O1,Parietal,Occipital,12,27,0.4444444444444444,6,12,6.941643366319013e-06,0.0015650250498610138,5 10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc3,0,P7,O1,Parietal,Occipital,12,27,0.4444444444444444,6,12,6.941643366319013e-06,0.0015650250498610138,5 10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc3,50,P8,PO10,Parietal,Occipital,12,27,0.4444444444444444,6,12,6.941643366319013e-06,0.0015650250498610138,5 10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc1,200,Fp1,Fp2,Frontal,Frontal,12,27,0.4444444444444444,6,12,6.941643366319013e-06,0.0015650250498610138,5 10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc3,0,P7,O1,Parietal,Occipital,12,27,0.4444444444444444,6,12,6.941643366319013e-06,0.0015650250498610138,5 10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc3,100,P4,CP6,Parietal,Parietal,11,27,0.4074074074074074,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc3,100,P4,P8,Parietal,Parietal,11,27,0.4074074074074074,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc3,200,CP6,C4,Parietal,Frontocentral,11,27,0.4074074074074074,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc3,100,C4,CP2,Frontocentral,Parietal,11,27,0.4074074074074074,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc3,50,C4,FC2,Frontocentral,Frontocentral,11,27,0.4074074074074074,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc3,150,O1,FC1,Occipital,Frontocentral,11,27,0.4074074074074074,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc3,150,O2,C3,Occipital,Frontocentral,11,27,0.4074074074074074,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc3,150,O2,C3,Occipital,Frontocentral,11,27,0.4074074074074074,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc3,100,CP6,C4,Parietal,Frontocentral,11,27,0.4074074074074074,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc3,200,CP6,P8,Parietal,Parietal,11,27,0.4074074074074074,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc1,150,Fp1,Fp2,Frontal,Frontal,11,27,0.4074074074074074,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc2,200,O2,O1,Occipital,Occipital,9,27,0.3333333333333333,11,12,5.152694495849263e-12,1.7914040677158183e-09,15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc1,50,PO10,FC2,Occipital,Frontocentral,9,27,0.3333333333333333,10,12,3.4930855940150567e-10,8.961571317059318e-08,15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,50,Oz,Fz,Occipital,Frontal,9,27,0.3333333333333333,10,12,3.4930855940150567e-10,8.961571317059318e-08,15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc2,50,O2,O1,Occipital,Occipital,9,27,0.3333333333333333,9,12,1.4375572031334258e-08,2.778032621120179e-06,15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,200,PO10,F3,Occipital,Frontocentral,9,27,0.3333333333333333,9,12,1.4375572031334258e-08,2.778032621120179e-06,15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,150,O2,P8,Occipital,Parietal,9,27,0.3333333333333333,9,12,1.4375572031334258e-08,2.778032621120179e-06,15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,200,O1,P7,Occipital,Parietal,9,27,0.3333333333333333,9,12,1.4375572031334258e-08,2.778032621120179e-06,15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc3,150,FC6,F4,Frontocentral,Frontocentral,9,27,0.3333333333333333,9,12,1.4375572031334258e-08,2.778032621120179e-06,15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc1,200,PO10,FC1,Occipital,Frontocentral,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc2,200,O2,P8,Occipital,Parietal,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc2,200,Oz,PO9,Occipital,Occipital,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc3,200,O2,C3,Occipital,Frontocentral,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc1,100,PO9,P7,Occipital,Parietal,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc2,200,Oz,PO10,Occipital,Occipital,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc1,50,PO10,FC1,Occipital,Frontocentral,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc2,50,Oz,PO10,Occipital,Occipital,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc2,100,O1,P3,Occipital,Parietal,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc2,150,O2,P8,Occipital,Parietal,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc3,150,O2,C3,Occipital,Frontocentral,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc3,150,Oz,P8,Occipital,Parietal,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc3,200,O2,C3,Occipital,Frontocentral,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc1,50,PO10,FC1,Occipital,Frontocentral,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc1,100,PO9,P7,Occipital,Parietal,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc2,50,O1,O2,Occipital,Occipital,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc2,50,O2,O1,Occipital,Occipital,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc2,100,P8,CP6,Parietal,Parietal,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc3,100,P3,P7,Parietal,Parietal,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc3,150,P3,P7,Parietal,Parietal,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc3,200,Oz,FC5,Occipital,Frontocentral,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc1,200,PO9,P7,Occipital,Parietal,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc2,50,Oz,O1,Occipital,Occipital,9,27,0.3333333333333333,8,12,4.0023808014420435e-07,6.282217966820423e-05,10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc2,150,Oz,PO10,Occipital,Occipital,9,27,0.3333333333333333,7,12,5.225613592441823e-07,9.552473004365398e-05,10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc3,0,Oz,FC5,Occipital,Frontocentral,9,27,0.3333333333333333,7,12,5.225613592441823e-07,9.552473004365398e-05,10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc1,0,PO10,Oz,Occipital,Occipital,9,27,0.3333333333333333,7,12,5.225613592441823e-07,9.552473004365398e-05,10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc1,0,PO10,Oz,Occipital,Occipital,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,100,C4,FC2,Frontocentral,Frontocentral,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,100,P4,P8,Parietal,Parietal,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,100,C4,FC2,Frontocentral,Frontocentral,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,P7,O1,Parietal,Occipital,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,0,PO10,Oz,Occipital,Occipital,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,0,P4,P8,Parietal,Parietal,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,100,Oz,FC5,Occipital,Frontocentral,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,150,P8,PO10,Parietal,Occipital,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
LiftOff__Replace,pc3,50,FC6,F4,Frontocentral,Frontocentral,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
LiftOff__Replace,pc3,100,CP6,CP2,Parietal,Parietal,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
Replace__BothReleased,pc1,100,Fp1,Fp2,Frontal,Frontal,8,27,0.2962962962962963,7,12,7.948737705520244e-06,0.0009431994980713017,5 10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,0,P7,O1,Parietal,Occipital,8,27,0.2962962962962963,6,12,1.1631110694196138e-05,0.0017272547617728398,5 10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,50,C4,CP2,Frontocentral,Parietal,8,27,0.2962962962962963,6,12,1.1631110694196138e-05,0.0017272547617728398,5 10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,50,P8,PO10,Parietal,Occipital,8,27,0.2962962962962963,6,12,1.1631110694196138e-05,0.0017272547617728398,5 10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,150,P4,CP6,Parietal,Parietal,8,27,0.2962962962962963,6,12,1.1631110694196138e-05,0.0017272547617728398,5 10 15,3 4 5,5.0
Replace__BothReleased,pc1,0,PO9,P7,Occipital,Parietal,8,27,0.2962962962962963,6,12,1.1631110694196138e-05,0.0017272547617728398,5 10 15,3 4 5,5.0
Replace__BothReleased,pc1,50,Fp2,Fp1,Frontal,Frontal,8,27,0.2962962962962963,6,12,1.1631110694196138e-05,0.0017272547617728398,5 10 15,3 4 5,5.0
Replace__BothReleased,pc2,0,Oz,PO10,Occipital,Occipital,8,27,0.2962962962962963,6,12,1.1631110694196138e-05,0.0017272547617728398,5 10 15,3 4 5,5.0
Replace__BothReleased,pc3,0,CP6,P8,Parietal,Parietal,8,27,0.2962962962962963,6,12,1.1631110694196138e-05,0.0017272547617728398,5 10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,100,P8,P4,Parietal,Parietal,8,27,0.2962962962962963,6,12,0.00011562389125060647,0.01087536979651722,5 10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,50,P7,O1,Parietal,Occipital,8,27,0.2962962962962963,6,12,0.00011562389125060647,0.01087536979651722,5 10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,200,O1,FC1,Occipital,Frontocentral,8,27,0.2962962962962963,6,12,0.00011562389125060647,0.01087536979651722,5 10 15,3 4 5,5.0
LiftOff__Replace,pc3,50,CP6,P8,Parietal,Parietal,8,27,0.2962962962962963,6,12,0.00011562389125060647,0.01087536979651722,5 10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,50,PO10,FC2,Occipital,Frontocentral,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc1,200,PO9,C4,Occipital,Frontocentral,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc2,200,O2,O1,Occipital,Occipital,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc1,150,PO10,Fz,Occipital,Frontal,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,PO10,C3,Occipital,Frontocentral,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc2,150,O2,O1,Occipital,Occipital,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc2,150,Oz,PO9,Occipital,Occipital,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc1,50,PO10,Cz,Occipital,Frontocentral,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc1,50,PO9,FC2,Occipital,Frontocentral,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc1,200,PO10,FC2,Occipital,Frontocentral,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc2,0,O2,P8,Occipital,Parietal,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc2,100,P7,P3,Parietal,Parietal,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
LiftOff__Replace,pc1,50,PO9,FC1,Occipital,Frontocentral,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
LiftOff__Replace,pc1,100,O1,PO9,Occipital,Occipital,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
LiftOff__Replace,pc1,150,PO10,Fz,Occipital,Frontal,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
LiftOff__Replace,pc1,200,PO9,FC2,Occipital,Frontocentral,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
LiftOff__Replace,pc2,50,O2,FC1,Occipital,Frontocentral,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
LiftOff__Replace,pc2,100,O1,O2,Occipital,Occipital,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
LiftOff__Replace,pc2,100,O1,P3,Occipital,Parietal,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
LiftOff__Replace,pc3,50,Oz,P8,Occipital,Parietal,6,27,0.2222222222222222,8,12,4.0023808014420435e-07,6.282217966820423e-05,15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc1,100,PO9,P7,Occipital,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,200,PO10,FC5,Occipital,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,0,Oz,PO9,Occipital,Occipital,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,50,O1,O2,Occipital,Occipital,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,50,O2,O1,Occipital,Occipital,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,50,Oz,PO9,Occipital,Occipital,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,100,Oz,PO10,Occipital,Occipital,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,100,P7,P3,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,0,Oz,FC5,Occipital,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,50,FC5,F3,Frontocentral,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,100,C4,CP2,Frontocentral,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,100,P8,P4,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,150,CP6,C4,Parietal,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,PO10,FC5,Occipital,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,PO10,Fz,Occipital,Frontal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,PO9,P7,Occipital,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,50,O2,O1,Occipital,Occipital,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,50,O2,P8,Occipital,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,100,O1,P3,Occipital,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,100,Oz,PO10,Occipital,Occipital,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,100,P7,P3,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,0,Oz,FC5,Occipital,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,0,P4,P8,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,100,C4,CP2,Frontocentral,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,0,P7,CP5,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,100,PO9,P7,Occipital,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,150,PO10,Fz,Occipital,Frontal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,200,PO9,FC6,Occipital,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc2,50,O2,Fz,Occipital,Frontal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc2,50,Oz,Fz,Occipital,Frontal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc2,100,Oz,PO10,Occipital,Occipital,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
